game_id,season_year,game_label,game_subtype,season_type_slug,game_status,game_status_text,date_utc,time_utc,datetime_utc,date_est,time_est,datetime_est,home_team_id,home_tricode,home_city,home_name,away_team_id,away_tricode,away_city,away_name,arena_name,arena_city,arena_state,broadcasters_national
401856963,2026,Regular Season,STD,regular-season,1,Scheduled,2026-06-05,23:30,2026-06-05 23:30:00+00:00,2026-06-05,19:30,2026-06-05 19:30:00-04:00,19,CHI,Chicago,Sky,18,CON,Connecticut,Sun,Wintrust Arena,Chicago,IL,ION | WNBA League Pass
401856964,2026,Regular Season,STD,regular-season,1,Scheduled,2026-06-06,02:00,2026-06-06 02:00:00+00:00,2026-06-05,22:00,2026-06-05 22:00:00-04:00,6,LAS,Los Angeles,Sparks,3,DAL,Dallas,Wings,crypto.com Arena,Los Angeles,CA,ION | WNBA League Pass
401856965,2026,Regular Season,STD,regular-season,1,Scheduled,2026-06-06,02:00,2026-06-06 02:00:00+00:00,2026-06-05,22:00,2026-06-05 22:00:00-04:00,132052,POR,Portland,Fire,11,PHX,Phoenix,Mercury,Moda Center,Portland,OR,ION | WNBA League Pass
401856966,2026,Regular Season,STD,regular-season,1,Scheduled,2026-06-06,17:00,2026-06-06 17:00:00+00:00,2026-06-06,13:00,2026-06-06 13:00:00-04:00,8,MIN,Minnesota,Lynx,14,SEA,Seattle,Storm,Target Center,Minneapolis,MN,ABC
401856967,2026,Regular Season,STD,regular-season,1,Scheduled,2026-06-06,19:00,2026-06-06 19:00:00+00:00,2026-06-06,15:00,2026-06-06 15:00:00-04:00,17,LVA,Las Vegas,Aces,129689,GSV,Golden State,Valkyries,Michelob ULTRA Arena,Las Vegas,NV,ABC
401856968,2026,Regular Season,STD,regular-season,1,Scheduled,2026-06-06,22:00,2026-06-06 22:00:00+00:00,2026-06-06,18:00,2026-06-06 18:00:00-04:00,20,ATL,Atlanta,Dream,16,WSH,Washington,Mystics,Gateway Center,College Park,GA,WNBA League Pass | MNMT | Atlanta News First | Victory+ ATL
401856969,2026,Regular Season,STD,regular-season,1,Scheduled,2026-06-07,00:00,2026-06-07 00:00:00+00:00,2026-06-06,20:00,2026-06-06 20:00:00-04:00,9,NYL,New York,Liberty,5,IND,Indiana,Fever,Barclays Center,Brooklyn,NY,CBS | Paramount+
401856970,2026,Regular Season,STD,regular-season,1,Scheduled,2026-06-07,19:00,2026-06-07 19:00:00+00:00,2026-06-07,15:00,2026-06-07 15:00:00-04:00,131935,TOR,Toronto,Tempo,19,CHI,Chicago,Sky,Coca-Cola Coliseum,Toronto,ON,WNBA League Pass | CW26 | TSN
401856971,2026,Regular Season,STD,regular-season,1,Scheduled,2026-06-07,23:00,2026-06-07 23:00:00+00:00,2026-06-07,19:00,2026-06-07 19:00:00-04:00,6,LAS,Los Angeles,Sparks,132052,POR,Portland,Fire,crypto.com Arena,Los Angeles,CA,NBA TV | Spectrum Sports Net | Fox 12 Plus
401856972,2026,Regular Season,STD,regular-season,1,Scheduled,2026-06-08,23:00,2026-06-08 23:00:00+00:00,2026-06-08,19:00,2026-06-08 19:00:00-04:00,18,CON,Connecticut,Sun,9,NYL,New York,Liberty,Mohegan Sun Arena,Uncasville,CT,WNBA League Pass | Fox 5 New York | Liberty Live | NBC Sports BO
401856973,2026,Regular Season,STD,regular-season,1,Scheduled,2026-06-08,23:00,2026-06-08 23:00:00+00:00,2026-06-08,19:00,2026-06-08 19:00:00-04:00,16,WSH,Washington,Mystics,5,IND,Indiana,Fever,CareFirst Arena,Washington,DC,Peacock | NBCSN | MNMT | WTHR Channel 13
401856974,2026,Regular Season,STD,regular-season,1,Scheduled,2026-06-09,02:00,2026-06-09 02:00:00+00:00,2026-06-08,22:00,2026-06-08 22:00:00-04:00,17,LVA,Las Vegas,Aces,14,SEA,Seattle,Storm,Michelob ULTRA Arena,Las Vegas,NV,USA Net | Vegas 34 | CW Seattle | Prime Video-Seattle
401856975,2026,Regular Season,STD,regular-season,1,Scheduled,2026-06-09,23:00,2026-06-09 23:00:00+00:00,2026-06-09,19:00,2026-06-09 19:00:00-04:00,19,CHI,Chicago,Sky,20,ATL,Atlanta,Dream,Wintrust Arena,Chicago,IL,ESPN
401856976,2026,Regular Season,STD,regular-season,1,Scheduled,2026-06-10,00:00,2026-06-10 00:00:00+00:00,2026-06-09,20:00,2026-06-09 20:00:00-04:00,8,MIN,Minnesota,Lynx,3,DAL,Dallas,Wings,Target Center,Minneapolis,MN,WNBA League Pass | KFAA-TV | Victory+ MIN
401856977,2026,Regular Season,STD,regular-season,1,Scheduled,2026-06-10,02:00,2026-06-10 02:00:00+00:00,2026-06-09,22:00,2026-06-09 22:00:00-04:00,129689,GSV,Golden State,Valkyries,11,PHX,Phoenix,Mercury,Chase Center,San Francisco,CA,WNBA League Pass | AZ Family Sports Net | Merc+
401856978,2026,Regular Season,STD,regular-season,1,Scheduled,2026-06-10,23:00,2026-06-10 23:00:00+00:00,2026-06-10,19:00,2026-06-10 19:00:00-04:00,131935,TOR,Toronto,Tempo,18,CON,Connecticut,Sun,Coca-Cola Coliseum,Toronto,ON,WNBA League Pass | NBC Sports BO | TSN
401856979,2026,Regular Season,STD,regular-season,1,Scheduled,2026-06-11,02:00,2026-06-11 02:00:00+00:00,2026-06-10,22:00,2026-06-10 22:00:00-04:00,14,SEA,Seattle,Storm,6,LAS,Los Angeles,Sparks,Climate Pledge Arena,Seattle,WA,USA Net | CW Seattle | Prime Video-Seattle | Spectrum Sports Net
401856980,2026,Regular Season,STD,regular-season,1,Scheduled,2026-06-11,23:00,2026-06-11 23:00:00+00:00,2026-06-11,19:00,2026-06-11 19:00:00-04:00,5,IND,Indiana,Fever,19,CHI,Chicago,Sky,Gainbridge Fieldhouse,Indianapolis,IN,Prime Video | WTHR Channel 13
401856981,2026,Regular Season,STD,regular-season,1,Scheduled,2026-06-11,23:30,2026-06-11 23:30:00+00:00,2026-06-11,19:30,2026-06-11 19:30:00-04:00,20,ATL,Atlanta,Dream,9,NYL,New York,Liberty,Gateway Center,College Park,GA,WNBA League Pass | Fox 5 New York | Liberty Live | Atlanta News First | Victory+ ATL
401856982,2026,Regular Season,STD,regular-season,1,Scheduled,2026-06-12,01:00,2026-06-12 01:00:00+00:00,2026-06-11,21:00,2026-06-11 21:00:00-04:00,3,DAL,Dallas,Wings,11,PHX,Phoenix,Mercury,College Park Center,Arlington,TX,Prime Video
401856983,2026,Regular Season,STD,regular-season,1,Scheduled,2026-06-12,02:00,2026-06-12 02:00:00+00:00,2026-06-11,22:00,2026-06-11 22:00:00-04:00,132052,POR,Portland,Fire,17,LVA,Las Vegas,Aces,Moda Center,Portland,OR,WNBA League Pass | Vegas 34 | Fox 12 Plus
401856984,2026,Regular Season,STD,regular-season,1,Scheduled,2026-06-12,23:30,2026-06-12 23:30:00+00:00,2026-06-12,19:30,2026-06-12 19:30:00-04:00,16,WSH,Washington,Mystics,131935,TOR,Toronto,Tempo,CareFirst Arena,Washington,DC,ION | WNBA League Pass | TSN
401856985,2026,Regular Season,STD,regular-season,1,Scheduled,2026-06-13,02:00,2026-06-13 02:00:00+00:00,2026-06-12,22:00,2026-06-12 22:00:00-04:00,14,SEA,Seattle,Storm,129689,GSV,Golden State,Valkyries,Climate Pledge Arena,Seattle,WA,ION | WNBA League Pass
401856986,2026,Regular Season,STD,regular-season,1,Scheduled,2026-06-13,22:00,2026-06-13 22:00:00+00:00,2026-06-13,18:00,2026-06-13 18:00:00-04:00,18,CON,Connecticut,Sun,5,IND,Indiana,Fever,Mohegan Sun Arena,Uncasville,CT,Peacock | NBCSN | WTHR Channel 13
401856987,2026,Regular Season,STD,regular-season,1,Scheduled,2026-06-14,00:00,2026-06-14 00:00:00+00:00,2026-06-13,20:00,2026-06-13 20:00:00-04:00,17,LVA,Las Vegas,Aces,8,MIN,Minnesota,Lynx,Michelob ULTRA Arena,Las Vegas,NV,CBS | Paramount+
401856988,2026,Regular Season,STD,regular-season,1,Scheduled,2026-06-14,00:30,2026-06-14 00:30:00+00:00,2026-06-13,20:30,2026-06-13 20:30:00-04:00,132052,POR,Portland,Fire,3,DAL,Dallas,Wings,Moda Center,Portland,OR,WNBA League Pass | KFAA-TV | Fox 12 Plus
401856989,2026,Regular Season,STD,regular-season,1,Scheduled,2026-06-14,02:00,2026-06-14 02:00:00+00:00,2026-06-13,22:00,2026-06-13 22:00:00-04:00,11,PHX,Phoenix,Mercury,6,LAS,Los Angeles,Sparks,Mortgage Matchup Center,Phoenix,AZ,WNBA League Pass | Spectrum Sports Net | Arizona's Family 3TV | Merc+
401856990,2026,Regular Season,STD,regular-season,1,Scheduled,2026-06-14,19:00,2026-06-14 19:00:00+00:00,2026-06-14,15:00,2026-06-14 15:00:00-04:00,9,NYL,New York,Liberty,16,WSH,Washington,Mystics,Barclays Center,Brooklyn,NY,NBA TV | MNMT | WWOR-TV | Liberty Live
401856991,2026,Regular Season,STD,regular-season,1,Scheduled,2026-06-14,19:00,2026-06-14 19:00:00+00:00,2026-06-14,15:00,2026-06-14 15:00:00-04:00,131935,TOR,Toronto,Tempo,20,ATL,Atlanta,Dream,Coca-Cola Coliseum,Toronto,ON,WNBA League Pass | PeachtreeTV | Victory+ ATL | TSN
401856992,2026,Regular Season,STD,regular-season,1,Scheduled,2026-06-16,00:00,2026-06-16 00:00:00+00:00,2026-06-15,20:00,2026-06-15 20:00:00-04:00,3,DAL,Dallas,Wings,17,LVA,Las Vegas,Aces,College Park Center,Arlington,TX,USA Net | KFAA-TV | Vegas 34
401856993,2026,Regular Season,STD,regular-season,1,Scheduled,2026-06-16,00:00,2026-06-16 00:00:00+00:00,2026-06-15,20:00,2026-06-15 20:00:00-04:00,8,MIN,Minnesota,Lynx,132052,POR,Portland,Fire,Target Center,Minneapolis,MN,WNBA League Pass | Fox 12 Plus | Victory+ MIN
401856994,2026,Regular Season,STD,regular-season,1,Scheduled,2026-06-16,02:00,2026-06-16 02:00:00+00:00,2026-06-15,22:00,2026-06-15 22:00:00-04:00,129689,GSV,Golden State,Valkyries,6,LAS,Los Angeles,Sparks,Chase Center,San Francisco,CA,Peacock | NBCSN | Spectrum Sports Net
401856995,2026,Regular Season,STD,regular-season,1,Scheduled,2026-06-16,23:00,2026-06-16 23:00:00+00:00,2026-06-16,19:00,2026-06-16 19:00:00-04:00,5,IND,Indiana,Fever,131935,TOR,Toronto,Tempo,Gainbridge Fieldhouse,Indianapolis,IN,USA Net | MeTV Indianapolis | TSN
401856996,2026,Regular Season,STD,regular-season,1,Scheduled,2026-06-17,23:00,2026-06-17 23:00:00+00:00,2026-06-17,19:00,2026-06-17 19:00:00-04:00,18,CON,Connecticut,Sun,16,WSH,Washington,Mystics,Mohegan Sun Arena,Uncasville,CT,WNBA League Pass | MNMT | NBC Sports BO
401856997,2026,Regular Season,STD,regular-season,1,Scheduled,2026-06-18,00:00,2026-06-18 00:00:00+00:00,2026-06-17,20:00,2026-06-17 20:00:00-04:00,19,CHI,Chicago,Sky,9,NYL,New York,Liberty,Wintrust Arena,Chicago,IL,USA Net | Fox 5 New York | Liberty Live | CW26
401856998,2026,Regular Season,STD,regular-season,1,Scheduled,2026-06-18,02:00,2026-06-18 02:00:00+00:00,2026-06-17,22:00,2026-06-17 22:00:00-04:00,129689,GSV,Golden State,Valkyries,3,DAL,Dallas,Wings,Chase Center,San Francisco,CA,WNBA League Pass | KFAA-TV | KPIX+
401856999,2026,Regular Season,STD,regular-season,1,Scheduled,2026-06-18,02:00,2026-06-18 02:00:00+00:00,2026-06-17,22:00,2026-06-17 22:00:00-04:00,6,LAS,Los Angeles,Sparks,8,MIN,Minnesota,Lynx,crypto.com Arena,Los Angeles,CA,WNBA League Pass | Victory+ MIN | Spectrum Sports Net
401857000,2026,Regular Season,STD,regular-season,1,Scheduled,2026-06-18,02:00,2026-06-18 02:00:00+00:00,2026-06-17,22:00,2026-06-17 22:00:00-04:00,11,PHX,Phoenix,Mercury,17,LVA,Las Vegas,Aces,Mortgage Matchup Center,Phoenix,AZ,USA Net | AZ Family Sports Net | Merc+ | Vegas 34
401857001,2026,Regular Season,STD,regular-season,1,Scheduled,2026-06-18,02:00,2026-06-18 02:00:00+00:00,2026-06-17,22:00,2026-06-17 22:00:00-04:00,132052,POR,Portland,Fire,14,SEA,Seattle,Storm,Moda Center,Portland,OR,WNBA League Pass | CW Seattle | Prime Video-Seattle | Fox 12 Plus
401857002,2026,Regular Season,STD,regular-season,1,Scheduled,2026-06-18,23:30,2026-06-18 23:30:00+00:00,2026-06-18,19:30,2026-06-18 19:30:00-04:00,5,IND,Indiana,Fever,20,ATL,Atlanta,Dream,Gainbridge Fieldhouse,Indianapolis,IN,Prime Video | Atlanta News First | Victory+ ATL | WTHR Channel 13
401857003,2026,Regular Season,STD,regular-season,1,Scheduled,2026-06-19,23:30,2026-06-19 23:30:00+00:00,2026-06-19,19:30,2026-06-19 19:30:00-04:00,18,CON,Connecticut,Sun,131935,TOR,Toronto,Tempo,Mohegan Sun Arena,Uncasville,CT,WNBA League Pass | TSN | NBC Sports BO
401857004,2026,Regular Season,STD,regular-season,1,Scheduled,2026-06-19,23:30,2026-06-19 23:30:00+00:00,2026-06-19,19:30,2026-06-19 19:30:00-04:00,9,NYL,New York,Liberty,16,WSH,Washington,Mystics,Barclays Center,Brooklyn,NY,ION | WNBA League Pass
401857005,2026,Regular Season,STD,regular-season,1,Scheduled,2026-06-20,02:00,2026-06-20 02:00:00+00:00,2026-06-19,22:00,2026-06-19 22:00:00-04:00,129689,GSV,Golden State,Valkyries,8,MIN,Minnesota,Lynx,Chase Center,San Francisco,CA,ION | WNBA League Pass
401857006,2026,Regular Season,STD,regular-season,1,Scheduled,2026-06-20,17:00,2026-06-20 17:00:00+00:00,2026-06-20,13:00,2026-06-20 13:00:00-04:00,20,ATL,Atlanta,Dream,5,IND,Indiana,Fever,State Farm Arena,Atlanta,GA,ABC
401857007,2026,Regular Season,STD,regular-season,1,Scheduled,2026-06-20,19:00,2026-06-20 19:00:00+00:00,2026-06-20,15:00,2026-06-20 15:00:00-04:00,11,PHX,Phoenix,Mercury,14,SEA,Seattle,Storm,Mortgage Matchup Center,Phoenix,AZ,ABC
401857008,2026,Regular Season,STD,regular-season,1,Scheduled,2026-06-21,00:00,2026-06-21 00:00:00+00:00,2026-06-20,20:00,2026-06-20 20:00:00-04:00,3,DAL,Dallas,Wings,19,CHI,Chicago,Sky,College Park Center,Arlington,TX,CBS | Paramount+
401857009,2026,Regular Season,STD,regular-season,1,Scheduled,2026-06-21,20:00,2026-06-21 20:00:00+00:00,2026-06-21,16:00,2026-06-21 16:00:00-04:00,17,LVA,Las Vegas,Aces,129689,GSV,Golden State,Valkyries,Michelob ULTRA Arena,Las Vegas,NV,CBS | Paramount+
401857010,2026,Regular Season,STD,regular-season,1,Scheduled,2026-06-21,22:00,2026-06-21 22:00:00+00:00,2026-06-21,18:00,2026-06-21 18:00:00-04:00,8,MIN,Minnesota,Lynx,16,WSH,Washington,Mystics,Target Center,Minneapolis,MN,NBA TV | MNMT | Victory+ MIN
401857011,2026,Regular Season,STD,regular-season,1,Scheduled,2026-06-22,00:00,2026-06-22 00:00:00+00:00,2026-06-21,20:00,2026-06-21 20:00:00-04:00,6,LAS,Los Angeles,Sparks,9,NYL,New York,Liberty,crypto.com Arena,Los Angeles,CA,ESPN
401857012,2026,Regular Season,STD,regular-season,1,Scheduled,2026-06-22,23:00,2026-06-22 23:00:00+00:00,2026-06-22,19:00,2026-06-22 19:00:00-04:00,18,CON,Connecticut,Sun,19,CHI,Chicago,Sky,Mohegan Sun Arena,Uncasville,CT,WNBA League Pass | CW26 | NBC Sports BO
401857013,2026,Regular Season,STD,regular-season,1,Scheduled,2026-06-22,23:30,2026-06-22 23:30:00+00:00,2026-06-22,19:30,2026-06-22 19:30:00-04:00,20,ATL,Atlanta,Dream,131935,TOR,Toronto,Tempo,State Farm Arena,Atlanta,GA,WNBA League Pass | TSN | Atlanta News First | Victory+ ATL
401857014,2026,Regular Season,STD,regular-season,1,Scheduled,2026-06-23,00:00,2026-06-23 00:00:00+00:00,2026-06-22,20:00,2026-06-22 20:00:00-04:00,5,IND,Indiana,Fever,11,PHX,Phoenix,Mercury,Gainbridge Fieldhouse,Indianapolis,IN,USA Net | WTHR Channel 13 | Arizona's Family 3TV | Merc+
401857015,2026,Regular Season,STD,regular-season,1,Scheduled,2026-06-23,02:00,2026-06-23 02:00:00+00:00,2026-06-22,22:00,2026-06-22 22:00:00-04:00,14,SEA,Seattle,Storm,3,DAL,Dallas,Wings,Climate Pledge Arena,Seattle,WA,WNBA League Pass | KFAA-TV | CW Seattle | Prime Video-Seattle
401857016,2026,Regular Season,STD,regular-season,1,Scheduled,2026-06-24,02:00,2026-06-24 02:00:00+00:00,2026-06-23,22:00,2026-06-23 22:00:00-04:00,17,LVA,Las Vegas,Aces,9,NYL,New York,Liberty,Michelob ULTRA Arena,Las Vegas,NV,USA Net | WWOR-TV | Liberty Live | Vegas 34
401857017,2026,Regular Season,STD,regular-season,1,Scheduled,2026-06-24,23:30,2026-06-24 23:30:00+00:00,2026-06-24,19:30,2026-06-24 19:30:00-04:00,5,IND,Indiana,Fever,11,PHX,Phoenix,Mercury,Gainbridge Fieldhouse,Indianapolis,IN,USA Net | WTHR Channel 13 | Arizona's Family 3TV | Merc+
401857018,2026,Regular Season,STD,regular-season,1,Scheduled,2026-06-24,23:30,2026-06-24 23:30:00+00:00,2026-06-24,19:30,2026-06-24 19:30:00-04:00,16,WSH,Washington,Mystics,8,MIN,Minnesota,Lynx,CareFirst Arena,Washington,DC,MNMT | Victory+ MIN
401857019,2026,Regular Season,STD,regular-season,1,Scheduled,2026-06-25,00:00,2026-06-25 00:00:00+00:00,2026-06-24,20:00,2026-06-24 20:00:00-04:00,19,CHI,Chicago,Sky,132052,POR,Portland,Fire,Wintrust Arena,Chicago,IL,CW26 | Fox 12 Plus
401857020,2026,Regular Season,STD,regular-season,1,Scheduled,2026-06-25,02:00,2026-06-25 02:00:00+00:00,2026-06-24,22:00,2026-06-24 22:00:00-04:00,129689,GSV,Golden State,Valkyries,20,ATL,Atlanta,Dream,Chase Center,San Francisco,CA,USA Net | KPIX+ | Atlanta News First | Victory+ ATL
401857021,2026,Regular Season,STD,regular-season,1,Scheduled,2026-06-25,23:00,2026-06-25 23:00:00+00:00,2026-06-25,19:00,2026-06-25 19:00:00-04:00,131935,TOR,Toronto,Tempo,6,LAS,Los Angeles,Sparks,Coca-Cola Coliseum,Toronto,ON,Prime Video | Spectrum Sports Net
401857022,2026,Regular Season,STD,regular-season,1,Scheduled,2026-06-26,02:00,2026-06-26 02:00:00+00:00,2026-06-25,22:00,2026-06-25 22:00:00-04:00,17,LVA,Las Vegas,Aces,3,DAL,Dallas,Wings,Michelob ULTRA Arena,Las Vegas,NV,NBA TV | Vegas 34 | KFAA-TV
401857023,2026,Regular Season,STD,regular-season,1,Scheduled,2026-06-26,02:00,2026-06-26 02:00:00+00:00,2026-06-25,22:00,2026-06-25 22:00:00-04:00,14,SEA,Seattle,Storm,9,NYL,New York,Liberty,Climate Pledge Arena,Seattle,WA,WWOR-TV | Liberty Live | CW Seattle | Prime Video-Seattle
401857024,2026,Regular Season,STD,regular-season,1,Scheduled,2026-06-26,23:30,2026-06-26 23:30:00+00:00,2026-06-26,19:30,2026-06-26 19:30:00-04:00,18,CON,Connecticut,Sun,16,WSH,Washington,Mystics,Mohegan Sun Arena,Uncasville,CT,ION
401857025,2026,Regular Season,STD,regular-season,1,Scheduled,2026-06-26,23:30,2026-06-26 23:30:00+00:00,2026-06-26,19:30,2026-06-26 19:30:00-04:00,19,CHI,Chicago,Sky,132052,POR,Portland,Fire,Wintrust Arena,Chicago,IL,ION
401857026,2026,Regular Season,STD,regular-season,1,Scheduled,2026-06-27,02:00,2026-06-27 02:00:00+00:00,2026-06-26,22:00,2026-06-26 22:00:00-04:00,129689,GSV,Golden State,Valkyries,20,ATL,Atlanta,Dream,Chase Center,San Francisco,CA,ION
401857027,2026,Regular Season,STD,regular-season,1,Scheduled,2026-06-27,18:00,2026-06-27 18:00:00+00:00,2026-06-27,14:00,2026-06-27 14:00:00-04:00,131935,TOR,Toronto,Tempo,11,PHX,Phoenix,Mercury,Scotiabank Arena,Toronto,ON,CBS | Paramount+ | TSN
401857028,2026,Regular Season,STD,regular-season,1,Scheduled,2026-06-28,00:00,2026-06-28 00:00:00+00:00,2026-06-27,20:00,2026-06-27 20:00:00-04:00,5,IND,Indiana,Fever,6,LAS,Los Angeles,Sparks,Gainbridge Fieldhouse,Indianapolis,IN,CBS | Paramount+
401857029,2026,Regular Season,STD,regular-season,1,Scheduled,2026-06-28,01:00,2026-06-28 01:00:00+00:00,2026-06-27,21:00,2026-06-27 21:00:00-04:00,14,SEA,Seattle,Storm,20,ATL,Atlanta,Dream,Climate Pledge Arena,Seattle,WA,Atlanta News First | Victory+ ATL | KOMO-TV | Prime Video-Seattle
401857030,2026,Regular Season,STD,regular-season,1,Scheduled,2026-06-28,18:00,2026-06-28 18:00:00+00:00,2026-06-28,14:00,2026-06-28 14:00:00-04:00,3,DAL,Dallas,Wings,8,MIN,Minnesota,Lynx,College Park Center,Arlington,TX,CBS | Paramount+
401857031,2026,Regular Season,STD,regular-season,1,Scheduled,2026-06-28,19:00,2026-06-28 19:00:00+00:00,2026-06-28,15:00,2026-06-28 15:00:00-04:00,16,WSH,Washington,Mystics,132052,POR,Portland,Fire,CareFirst Arena,Washington,DC,Fox 12 Plus | MNMT
401857032,2026,Regular Season,STD,regular-season,1,Scheduled,2026-06-28,20:00,2026-06-28 20:00:00+00:00,2026-06-28,16:00,2026-06-28 16:00:00-04:00,19,CHI,Chicago,Sky,17,LVA,Las Vegas,Aces,United Center,Chicago,IL,CBS | Paramount+
401857033,2026,Regular Season,STD,regular-season,1,Scheduled,2026-06-28,23:00,2026-06-28 23:00:00+00:00,2026-06-28,19:00,2026-06-28 19:00:00-04:00,129689,GSV,Golden State,Valkyries,9,NYL,New York,Liberty,Chase Center,San Francisco,CA,ESPN
401857321,2026,Regular Season,CC,regular-season,1,Scheduled,2026-06-30,04:00,2026-06-30 04:00:00+00:00,2026-06-30,00:00,2026-06-30 00:00:00-04:00,-1,TBD,TBD,TBD,-2,TBD,TBD,TBD,,,,
401857034,2026,Regular Season,STD,regular-season,1,Scheduled,2026-07-02,23:30,2026-07-02 23:30:00+00:00,2026-07-02,19:30,2026-07-02 19:30:00-04:00,16,WSH,Washington,Mystics,20,ATL,Atlanta,Dream,CareFirst Arena,Washington,DC,MNMT | Atlanta News First | Victory+ ATL
401857035,2026,Regular Season,STD,regular-season,1,Scheduled,2026-07-03,00:00,2026-07-03 00:00:00+00:00,2026-07-02,20:00,2026-07-02 20:00:00-04:00,18,CON,Connecticut,Sun,3,DAL,Dallas,Wings,PeoplesBank Arena,Hartford,CT,Prime Video | KFAA-TV
401857036,2026,Regular Season,STD,regular-season,1,Scheduled,2026-07-03,02:00,2026-07-03 02:00:00+00:00,2026-07-02,22:00,2026-07-02 22:00:00-04:00,11,PHX,Phoenix,Mercury,14,SEA,Seattle,Storm,Mortgage Matchup Center,Phoenix,AZ,AZ Family Sports Net | Merc+ | CW Seattle | Prime Video-Seattle
401857037,2026,Regular Season,STD,regular-season,1,Scheduled,2026-07-03,23:30,2026-07-03 23:30:00+00:00,2026-07-03,19:30,2026-07-03 19:30:00-04:00,9,NYL,New York,Liberty,8,MIN,Minnesota,Lynx,Barclays Center,Brooklyn,NY,ION
401857038,2026,Regular Season,STD,regular-season,1,Scheduled,2026-07-04,02:00,2026-07-04 02:00:00+00:00,2026-07-03,22:00,2026-07-03 22:00:00-04:00,17,LVA,Las Vegas,Aces,19,CHI,Chicago,Sky,T-Mobile Arena,Las Vegas,NV,ION
401857039,2026,Regular Season,STD,regular-season,1,Scheduled,2026-07-04,17:00,2026-07-04 17:00:00+00:00,2026-07-04,13:00,2026-07-04 13:00:00-04:00,20,ATL,Atlanta,Dream,129689,GSV,Golden State,Valkyries,Gateway Center,College Park,GA,CBS | Paramount+
401857040,2026,Regular Season,STD,regular-season,1,Scheduled,2026-07-05,01:00,2026-07-05 01:00:00+00:00,2026-07-04,21:00,2026-07-04 21:00:00-04:00,14,SEA,Seattle,Storm,132052,POR,Portland,Fire,Climate Pledge Arena,Seattle,WA,KOMO-TV | Prime Video-Seattle | Fox 12 Plus
401857041,2026,Regular Season,STD,regular-season,1,Scheduled,2026-07-05,19:00,2026-07-05 19:00:00+00:00,2026-07-05,15:00,2026-07-05 15:00:00-04:00,131935,TOR,Toronto,Tempo,3,DAL,Dallas,Wings,Coca-Cola Coliseum,Toronto,ON,TSN | KFAA-TV
401857042,2026,Regular Season,STD,regular-season,1,Scheduled,2026-07-05,23:00,2026-07-05 23:00:00+00:00,2026-07-05,19:00,2026-07-05 19:00:00-04:00,17,LVA,Las Vegas,Aces,5,IND,Indiana,Fever,T-Mobile Arena,Las Vegas,NV,ESPN
401857043,2026,Regular Season,STD,regular-season,1,Scheduled,2026-07-06,23:30,2026-07-06 23:30:00+00:00,2026-07-06,19:30,2026-07-06 19:30:00-04:00,16,WSH,Washington,Mystics,129689,GSV,Golden State,Valkyries,CareFirst Arena,Washington,DC,MNMT
401857044,2026,Regular Season,STD,regular-season,1,Scheduled,2026-07-07,00:00,2026-07-07 00:00:00+00:00,2026-07-06,20:00,2026-07-06 20:00:00-04:00,8,MIN,Minnesota,Lynx,18,CON,Connecticut,Sun,Target Center,Minneapolis,MN,NBC Sports BO | Victory+ MIN
401857045,2026,Regular Season,STD,regular-season,1,Scheduled,2026-07-07,02:00,2026-07-07 02:00:00+00:00,2026-07-06,22:00,2026-07-06 22:00:00-04:00,6,LAS,Los Angeles,Sparks,14,SEA,Seattle,Storm,crypto.com Arena,Los Angeles,CA,USA Net | Spectrum Sports Net | CW Seattle | Prime Video-Seattle
401857046,2026,Regular Season,STD,regular-season,1,Scheduled,2026-07-08,00:00,2026-07-08 00:00:00+00:00,2026-07-07,20:00,2026-07-07 20:00:00-04:00,9,NYL,New York,Liberty,3,DAL,Dallas,Wings,Barclays Center,Brooklyn,NY,ESPN
401857047,2026,Regular Season,STD,regular-season,1,Scheduled,2026-07-08,02:00,2026-07-08 02:00:00+00:00,2026-07-07,22:00,2026-07-07 22:00:00-04:00,11,PHX,Phoenix,Mercury,19,CHI,Chicago,Sky,Mortgage Matchup Center,Phoenix,AZ,AZ Family Sports Net | Merc+ | CW26
401857048,2026,Regular Season,STD,regular-season,1,Scheduled,2026-07-08,23:00,2026-07-08 23:00:00+00:00,2026-07-08,19:00,2026-07-08 19:00:00-04:00,131935,TOR,Toronto,Tempo,129689,GSV,Golden State,Valkyries,Coca-Cola Coliseum,Toronto,ON,KPIX+ | TSN
401857049,2026,Regular Season,STD,regular-season,1,Scheduled,2026-07-08,23:30,2026-07-08 23:30:00+00:00,2026-07-08,19:30,2026-07-08 19:30:00-04:00,18,CON,Connecticut,Sun,8,MIN,Minnesota,Lynx,Mohegan Sun Arena,Uncasville,CT,USA Net | Victory+ MIN
401857050,2026,Regular Season,STD,regular-season,1,Scheduled,2026-07-09,02:00,2026-07-09 02:00:00+00:00,2026-07-08,22:00,2026-07-08 22:00:00-04:00,6,LAS,Los Angeles,Sparks,5,IND,Indiana,Fever,crypto.com Arena,Los Angeles,CA,USA Net | Spectrum Sports Net | WTHR Channel 13
401857051,2026,Regular Season,STD,regular-season,1,Scheduled,2026-07-10,00:00,2026-07-10 00:00:00+00:00,2026-07-09,20:00,2026-07-09 20:00:00-04:00,20,ATL,Atlanta,Dream,14,SEA,Seattle,Storm,Gateway Center,College Park,GA,Prime Video
