date,home,away,market,bet,ev,price,result,stake,payout
2025-12-07T03:00:00Z,Seattle Kraken,Detroit Red Wings,puckline,away_pl_+1.5,0.4296,,win,100.0,0.0
2025-12-07T18:00:00Z,Philadelphia Flyers,Colorado Avalanche,moneyline,home_ml,0.1522,144.0,loss,100.0,-100.0
2025-12-07T18:00:00Z,Philadelphia Flyers,Colorado Avalanche,totals,under,0.0482,102.0,win,100.0,102.0
2025-12-07T22:00:00Z,Florida Panthers,New York Islanders,moneyline,home_ml,0.0218,-153.0,win,100.0,65.359477124183
2025-12-07T22:00:00Z,Florida Panthers,New York Islanders,totals,under,0.1045,100.0,win,100.0,100.0
2025-12-07T22:00:00Z,Carolina Hurricanes,San Jose Sharks,moneyline,away_ml,0.1601,275.0,win,100.0,275.0
2025-12-07T22:00:00Z,Carolina Hurricanes,San Jose Sharks,totals,under,0.0138,102.0,win,100.0,102.0
2025-12-07T22:00:00Z,Carolina Hurricanes,San Jose Sharks,puckline,away_pl_+1.5,0.1111,112.0,win,100.0,112.0
2025-12-07T23:00:00Z,Dallas Stars,Pittsburgh Penguins,moneyline,home_ml,0.0278,-175.0,win,100.0,57.14285714285714
2025-12-07T23:00:00Z,Dallas Stars,Pittsburgh Penguins,puckline,away_pl_+1.5,0.181,-155.0,win,100.0,64.51612903225805
2025-12-08T00:00:00Z,Montréal Canadiens,St. Louis Blues,moneyline,home_ml,0.0874,-125.0,loss,100.0,-100.0
2025-12-08T00:00:00Z,Montréal Canadiens,St. Louis Blues,totals,over,0.1364,-108.0,win,100.0,92.5925925925926
2025-12-08T00:00:00Z,Montréal Canadiens,St. Louis Blues,puckline,away_pl_+1.5,0.1744,-215.0,win,100.0,46.51162790697674
2025-12-08T00:00:00Z,New York Rangers,Vegas Golden Knights,moneyline,home_ml,0.198,145.0,loss,100.0,-100.0
2025-12-08T00:00:00Z,New York Rangers,Vegas Golden Knights,totals,over,0.1552,-101.0,loss,100.0,-100.0
2025-12-08T00:00:00Z,Washington Capitals,Columbus Blue Jackets,moneyline,home_ml,0.0537,-180.0,win,100.0,55.55555555555556
2025-12-08T00:00:00Z,Washington Capitals,Columbus Blue Jackets,totals,under,0.0413,100.0,win,100.0,100.0
2025-12-08T00:00:00Z,Washington Capitals,Columbus Blue Jackets,puckline,away_pl_+1.5,0.2408,-150.0,loss,100.0,-100.0
2025-12-08T01:00:00Z,Anaheim Ducks,Chicago Blackhawks,moneyline,away_ml,0.0984,165.0,loss,100.0,-100.0
2025-12-08T01:00:00Z,Anaheim Ducks,Chicago Blackhawks,totals,under,0.1983,118.0,loss,100.0,-100.0
2025-12-08T01:00:00Z,Anaheim Ducks,Chicago Blackhawks,puckline,away_pl_+1.5,0.216,-145.0,loss,100.0,-100.0
2025-12-09T00:30:00Z,Toronto Maple Leafs,Tampa Bay Lightning,moneyline,home_ml,0.1805,115.0,win,100.0,115.0
2025-12-09T00:30:00Z,Toronto Maple Leafs,Tampa Bay Lightning,totals,under,0.1153,-103.0,win,100.0,97.0873786407767
2025-12-09T02:00:00Z,Utah Mammoth,Los Angeles Kings,moneyline,home_ml,0.1035,100.0,loss,100.0,-100.0
2025-12-09T02:00:00Z,Utah Mammoth,Los Angeles Kings,totals,over,0.1078,107.0,win,100.0,107.00000000000004
2025-12-09T02:00:00Z,Utah Mammoth,Los Angeles Kings,puckline,away_pl_+1.5,0.0605,-270.0,win,100.0,37.037037037037024
2025-12-09T02:00:00Z,Calgary Flames,Buffalo Sabres,moneyline,home_ml,0.4349,-104.0,win,100.0,96.15384615384616
2025-12-09T02:00:00Z,Calgary Flames,Buffalo Sabres,totals,under,0.0127,100.0,loss,100.0,-100.0
2025-12-09T03:00:00Z,Vancouver Canucks,Detroit Red Wings,moneyline,home_ml,0.3045,112.0,loss,100.0,-100.0
2025-12-09T03:00:00Z,Vancouver Canucks,Detroit Red Wings,totals,under,0.1414,-115.0,win,100.0,86.95652173913042
2025-12-09T03:00:00Z,Seattle Kraken,Minnesota Wild,moneyline,home_ml,0.1014,120.0,loss,100.0,-100.0
2025-12-09T03:00:00Z,Seattle Kraken,Minnesota Wild,totals,over,0.2279,100.0,loss,100.0,-100.0
2025-12-09T03:00:00Z,Seattle Kraken,Minnesota Wild,puckline,away_pl_+1.5,0.4906,,win,100.0,0.0
2025-12-10T00:00:00Z,Montréal Canadiens,Tampa Bay Lightning,moneyline,home_ml,0.0347,-105.0,loss,100.0,-100.0
2025-12-10T00:00:00Z,Montréal Canadiens,Tampa Bay Lightning,totals,under,0.0648,-110.0,loss,100.0,-100.0
2025-12-10T00:00:00Z,Montréal Canadiens,Tampa Bay Lightning,puckline,away_pl_+1.5,0.077,-250.0,win,100.0,39.99999999999999
2025-12-10T00:00:00Z,Ottawa Senators,New Jersey Devils,moneyline,home_ml,0.1706,-143.0,loss,100.0,-100.0
2025-12-10T00:00:00Z,Ottawa Senators,New Jersey Devils,totals,over,0.2478,-104.0,win,100.0,96.15384615384616
2025-12-10T00:00:00Z,Ottawa Senators,New Jersey Devils,puckline,away_pl_+1.5,0.0212,-200.0,win,100.0,50.0
2025-12-10T00:00:00Z,New York Islanders,Vegas Golden Knights,moneyline,home_ml,0.5167,125.0,win,100.0,125.0
2025-12-10T00:00:00Z,New York Islanders,Vegas Golden Knights,totals,over,0.1086,-103.0,win,100.0,97.0873786407767
2025-12-10T00:00:00Z,Philadelphia Flyers,San Jose Sharks,moneyline,home_ml,0.0601,-170.0,win,100.0,58.82352941176472
2025-12-10T00:00:00Z,Philadelphia Flyers,San Jose Sharks,totals,over,0.0957,-105.0,loss,100.0,-100.0
2025-12-10T00:00:00Z,Philadelphia Flyers,San Jose Sharks,puckline,away_pl_+1.5,0.0341,-160.0,loss,100.0,-100.0
2025-12-10T00:00:00Z,Pittsburgh Penguins,Anaheim Ducks,moneyline,home_ml,0.015,-102.0,loss,100.0,-100.0
2025-12-10T00:00:00Z,Pittsburgh Penguins,Anaheim Ducks,totals,under,0.0687,107.0,loss,100.0,-100.0
2025-12-10T00:00:00Z,Pittsburgh Penguins,Anaheim Ducks,puckline,away_pl_+1.5,0.0799,-240.0,win,100.0,41.66666666666667
2025-12-10T00:30:00Z,Carolina Hurricanes,Columbus Blue Jackets,moneyline,home_ml,0.073,-210.0,win,100.0,47.61904761904763
2025-12-10T00:30:00Z,Carolina Hurricanes,Columbus Blue Jackets,totals,under,0.0359,-105.0,win,100.0,95.23809523809524
2025-12-10T00:30:00Z,Carolina Hurricanes,Columbus Blue Jackets,puckline,away_pl_+1.5,0.0515,-124.0,loss,100.0,-100.0
2025-12-10T01:00:00Z,St. Louis Blues,Boston Bruins,moneyline,away_ml,0.4667,108.0,win,100.0,108.0
2025-12-10T01:00:00Z,St. Louis Blues,Boston Bruins,totals,over,0.061,-104.0,win,100.0,96.15384615384616
2025-12-10T01:00:00Z,St. Louis Blues,Boston Bruins,puckline,away_pl_+1.5,0.1692,-230.0,win,100.0,43.47826086956521
2025-12-10T01:00:00Z,Winnipeg Jets,Dallas Stars,moneyline,home_ml,0.2454,128.0,loss,100.0,-100.0
2025-12-10T01:00:00Z,Winnipeg Jets,Dallas Stars,totals,under,0.0285,-114.0,loss,100.0,-100.0
2025-12-10T02:00:00Z,Edmonton Oilers,Buffalo Sabres,moneyline,away_ml,0.1616,178.0,win,100.0,178.00000000000003
2025-12-10T02:00:00Z,Edmonton Oilers,Buffalo Sabres,totals,under,0.057,115.0,loss,100.0,-100.0
2025-12-10T02:00:00Z,Edmonton Oilers,Buffalo Sabres,puckline,away_pl_+1.5,0.087,-125.0,win,100.0,80.0
2025-12-10T02:30:00Z,Nashville Predators,Colorado Avalanche,moneyline,home_ml,0.0324,185.0,win,100.0,185.0
2025-12-10T02:30:00Z,Nashville Predators,Colorado Avalanche,totals,under,0.129,-105.0,loss,100.0,-100.0
2025-12-10T02:30:00Z,Nashville Predators,Colorado Avalanche,puckline,away_pl_+1.5,0.5792,,win,100.0,0.0
2025-12-11T00:30:00Z,Chicago Blackhawks,New York Rangers,totals,over,0.137,-101.0,loss,100.0,-100.0
2025-12-11T01:30:00Z,Calgary Flames,Detroit Red Wings,moneyline,home_ml,0.0935,102.0,loss,100.0,-100.0
2025-12-11T01:30:00Z,Calgary Flames,Detroit Red Wings,totals,under,0.0806,100.0,loss,100.0,-100.0
2025-12-11T02:00:00Z,Utah Mammoth,Florida Panthers,moneyline,away_ml,0.0366,-108.0,win,100.0,92.5925925925926
2025-12-11T02:00:00Z,Utah Mammoth,Florida Panthers,totals,over,0.0313,-108.0,win,100.0,92.5925925925926
2025-12-11T03:00:00Z,Seattle Kraken,Los Angeles Kings,moneyline,home_ml,0.0921,131.0,win,100.0,131.0
2025-12-11T03:00:00Z,Seattle Kraken,Los Angeles Kings,totals,over,0.2757,110.0,loss,100.0,-100.0
2025-12-11T03:00:00Z,Seattle Kraken,Los Angeles Kings,puckline,away_pl_+1.5,0.5305,,win,100.0,0.0
2025-12-12T00:00:00Z,Toronto Maple Leafs,San Jose Sharks,moneyline,home_ml,0.0105,-183.0,loss,100.0,-100.0
2025-12-12T00:00:00Z,Toronto Maple Leafs,San Jose Sharks,puckline,away_pl_+1.5,0.078,-145.0,win,100.0,68.96551724137932
2025-12-12T00:00:00Z,New Jersey Devils,Tampa Bay Lightning,moneyline,home_ml,0.1266,122.0,loss,100.0,-100.0
2025-12-12T00:00:00Z,New Jersey Devils,Tampa Bay Lightning,totals,over,0.0731,-101.0,win,100.0,99.009900990099
2025-12-12T00:00:00Z,New York Islanders,Anaheim Ducks,totals,under,0.1537,104.0,loss,100.0,-100.0
2025-12-12T00:00:00Z,Philadelphia Flyers,Vegas Golden Knights,moneyline,home_ml,0.6879,136.0,loss,100.0,-100.0
2025-12-12T00:00:00Z,Philadelphia Flyers,Vegas Golden Knights,totals,over,0.1588,-108.0,loss,100.0,-100.0
2025-12-12T00:00:00Z,Pittsburgh Penguins,Montréal Canadiens,moneyline,home_ml,0.2138,-125.0,loss,100.0,-100.0
2025-12-12T00:00:00Z,Pittsburgh Penguins,Montréal Canadiens,puckline,away_pl_+1.5,0.0846,-225.0,win,100.0,44.44444444444444
2025-12-12T00:00:00Z,Washington Capitals,Carolina Hurricanes,moneyline,home_ml,0.4899,100.0,loss,100.0,-100.0
2025-12-12T00:00:00Z,Washington Capitals,Carolina Hurricanes,totals,under,0.0327,102.0,win,100.0,102.0
2025-12-12T00:00:00Z,Columbus Blue Jackets,Ottawa Senators,moneyline,home_ml,0.4845,112.0,loss,100.0,-100.0
2025-12-12T00:00:00Z,Columbus Blue Jackets,Ottawa Senators,totals,under,0.0136,-105.0,loss,100.0,-100.0
2025-12-12T01:00:00Z,Nashville Predators,St. Louis Blues,moneyline,home_ml,0.0552,-128.0,win,100.0,78.125
2025-12-12T01:00:00Z,Nashville Predators,St. Louis Blues,totals,over,0.0587,-108.0,win,100.0,92.5925925925926
2025-12-12T01:00:00Z,Nashville Predators,St. Louis Blues,puckline,away_pl_+1.5,0.1322,-225.0,loss,100.0,-100.0
2025-12-12T01:00:00Z,Minnesota Wild,Dallas Stars,moneyline,home_ml,0.0353,122.0,win,100.0,121.99999999999996
2025-12-12T01:00:00Z,Minnesota Wild,Dallas Stars,totals,over,0.1748,101.0,win,100.0,100.99999999999996
2025-12-12T01:00:00Z,Winnipeg Jets,Boston Bruins,moneyline,home_ml,0.009,-145.0,loss,100.0,-100.0
2025-12-12T01:00:00Z,Winnipeg Jets,Boston Bruins,totals,over,0.0798,-109.0,win,100.0,91.74311926605505
2025-12-12T01:00:00Z,Winnipeg Jets,Boston Bruins,puckline,home_pl_-1.5,0.0269,175.0,loss,100.0,-100.0
2025-12-12T02:00:00Z,Edmonton Oilers,Detroit Red Wings,moneyline,home_ml,0.0323,-172.0,win,100.0,58.13953488372094
2025-12-12T02:00:00Z,Edmonton Oilers,Detroit Red Wings,totals,under,0.1715,110.0,win,100.0,110.0
2025-12-12T02:00:00Z,Edmonton Oilers,Detroit Red Wings,puckline,away_pl_+1.5,0.1703,-155.0,loss,100.0,-100.0
2025-12-12T02:30:00Z,Colorado Avalanche,Florida Panthers,totals,under,0.0883,-118.0,loss,100.0,-100.0
2025-12-12T02:30:00Z,Colorado Avalanche,Florida Panthers,puckline,away_pl_+1.5,0.2091,-120.0,loss,100.0,-100.0
2025-12-12T03:00:00Z,Vancouver Canucks,Buffalo Sabres,moneyline,home_ml,0.1242,100.0,loss,100.0,-100.0
2025-12-12T03:00:00Z,Vancouver Canucks,Buffalo Sabres,totals,under,0.0381,100.0,win,100.0,100.0
2025-12-12T03:00:00Z,Vancouver Canucks,Buffalo Sabres,puckline,away_pl_+1.5,0.2619,-280.0,win,100.0,35.71428571428572
2025-12-13T01:00:00Z,St. Louis Blues,Chicago Blackhawks,moneyline,home_ml,0.0063,105.0,win,100.0,105.0
2025-12-13T01:00:00Z,St. Louis Blues,Chicago Blackhawks,totals,over,0.1574,-106.0,loss,100.0,-100.0
2025-12-13T02:00:00Z,Utah Mammoth,Seattle Kraken,moneyline,away_ml,0.1224,163.0,loss,100.0,-100.0
2025-12-13T02:00:00Z,Utah Mammoth,Seattle Kraken,totals,over,0.0716,-106.0,win,100.0,94.33962264150944
2025-12-13T02:00:00Z,Utah Mammoth,Seattle Kraken,puckline,away_pl_+1.5,0.0898,-155.0,loss,100.0,-100.0
2025-12-13T17:30:00Z,New Jersey Devils,Anaheim Ducks,moneyline,away_ml,0.1842,102.0,loss,100.0,-100.0
2025-12-13T17:30:00Z,New Jersey Devils,Anaheim Ducks,totals,under,0.1264,-105.0,win,100.0,95.23809523809524
2025-12-13T17:30:00Z,New Jersey Devils,Anaheim Ducks,puckline,away_pl_+1.5,0.0334,-235.0,loss,100.0,-100.0
2025-12-13T19:00:00Z,Minnesota Wild,Ottawa Senators,moneyline,home_ml,0.4372,-114.0,win,100.0,87.71929824561404
2025-12-13T19:00:00Z,Minnesota Wild,Ottawa Senators,totals,over,0.0697,-125.0,loss,100.0,-100.0
2025-12-13T19:00:00Z,Minnesota Wild,Ottawa Senators,puckline,away_pl_+1.5,0.0094,-250.0,win,100.0,39.99999999999999
2025-12-13T20:00:00Z,Pittsburgh Penguins,San Jose Sharks,moneyline,away_ml,0.2546,155.0,win,100.0,154.99999999999997
2025-12-13T20:00:00Z,Pittsburgh Penguins,San Jose Sharks,puckline,away_pl_+1.5,0.2101,-165.0,win,100.0,60.6060606060606
2025-12-13T20:30:00Z,New York Islanders,Tampa Bay Lightning,totals,over,0.0476,-125.0,loss,100.0,-100.0
2025-12-14T00:00:00Z,Toronto Maple Leafs,Edmonton Oilers,moneyline,home_ml,0.0442,115.0,loss,100.0,-100.0
2025-12-14T00:00:00Z,Toronto Maple Leafs,Edmonton Oilers,totals,under,0.071,-113.0,loss,100.0,-100.0
2025-12-14T00:00:00Z,New York Rangers,Montréal Canadiens,moneyline,away_ml,0.0877,120.0,loss,100.0,-100.0
2025-12-14T00:00:00Z,New York Rangers,Montréal Canadiens,totals,over,0.1899,-102.0,win,100.0,98.03921568627452
2025-12-14T00:00:00Z,New York Rangers,Montréal Canadiens,puckline,away_pl_+1.5,0.073,-215.0,win,100.0,46.51162790697674
2025-12-14T00:00:00Z,Philadelphia Flyers,Carolina Hurricanes,totals,over,0.0782,-104.0,win,100.0,96.15384615384616
2025-12-14T00:00:00Z,Columbus Blue Jackets,Vegas Golden Knights,moneyline,home_ml,0.0821,125.0,loss,100.0,-100.0
2025-12-14T00:00:00Z,Winnipeg Jets,Washington Capitals,moneyline,home_ml,0.1784,105.0,win,100.0,105.0
2025-12-14T00:00:00Z,Winnipeg Jets,Washington Capitals,totals,under,0.0868,105.0,win,100.0,105.0
2025-12-14T01:00:00Z,Chicago Blackhawks,Detroit Red Wings,moneyline,home_ml,0.3275,173.0,loss,100.0,-100.0
2025-12-14T01:00:00Z,Chicago Blackhawks,Detroit Red Wings,totals,under,0.0369,-115.0,win,100.0,86.95652173913042
2025-12-14T01:00:00Z,Dallas Stars,Florida Panthers,moneyline,home_ml,0.3072,-127.0,loss,100.0,-100.0
2025-12-14T01:00:00Z,Dallas Stars,Florida Panthers,totals,over,0.0153,104.0,loss,100.0,-100.0
2025-12-14T01:00:00Z,Dallas Stars,Florida Panthers,puckline,away_pl_+1.5,0.0458,-205.0,win,100.0,48.78048780487805
2025-12-14T02:00:00Z,Colorado Avalanche,Nashville Predators,moneyline,home_ml,0.0158,-330.0,win,100.0,30.303030303030297
2025-12-14T02:00:00Z,Colorado Avalanche,Nashville Predators,totals,under,0.0256,-105.0,win,100.0,95.23809523809524
2025-12-14T02:00:00Z,Colorado Avalanche,Nashville Predators,puckline,away_pl_+1.5,0.1699,122.0,loss,100.0,-100.0
2025-12-14T03:00:00Z,Los Angeles Kings,Calgary Flames,moneyline,home_ml,0.0167,-160.0,loss,100.0,-100.0
2025-12-14T03:00:00Z,Los Angeles Kings,Calgary Flames,totals,over,0.1564,122.0,loss,100.0,-100.0
2025-12-14T17:30:00Z,New Jersey Devils,Vancouver Canucks,moneyline,away_ml,0.2305,112.0,win,100.0,112.0
2025-12-14T17:30:00Z,New Jersey Devils,Vancouver Canucks,totals,over,0.1504,102.0,loss,100.0,-100.0
2025-12-14T17:30:00Z,New Jersey Devils,Vancouver Canucks,puckline,away_pl_+1.5,0.1413,-225.0,win,100.0,44.44444444444444
2025-12-14T20:00:00Z,Pittsburgh Penguins,Utah Mammoth,moneyline,away_ml,0.2439,-127.0,win,100.0,78.74015748031495
2025-12-14T22:00:00Z,Carolina Hurricanes,Philadelphia Flyers,moneyline,away_ml,0.2949,210.0,loss,100.0,-100.0
2025-12-14T22:00:00Z,Carolina Hurricanes,Philadelphia Flyers,totals,over,0.192,-116.0,loss,100.0,-100.0
2025-12-14T22:00:00Z,Carolina Hurricanes,Philadelphia Flyers,puckline,away_pl_+1.5,0.1102,-118.0,win,100.0,84.7457627118644
2025-12-14T23:00:00Z,Minnesota Wild,Boston Bruins,moneyline,home_ml,0.0776,-123.0,win,100.0,81.30081300813008
2025-12-14T23:00:00Z,Minnesota Wild,Boston Bruins,totals,over,0.0909,100.0,win,100.0,100.0
2025-12-14T23:00:00Z,Minnesota Wild,Boston Bruins,puckline,away_pl_+1.5,0.1367,-215.0,loss,100.0,-100.0
2025-12-15T00:00:00Z,Montréal Canadiens,Edmonton Oilers,moneyline,away_ml,0.1687,-132.0,loss,100.0,-100.0
2025-12-15T00:00:00Z,Montréal Canadiens,Edmonton Oilers,totals,under,0.1445,105.0,win,100.0,105.0
2025-12-15T01:00:00Z,Seattle Kraken,Buffalo Sabres,puckline,away_pl_+1.5,0.3667,,win,100.0,0.0
2025-12-16T00:00:00Z,Tampa Bay Lightning,Florida Panthers,moneyline,home_ml,0.2053,-116.0,loss,100.0,-100.0
2025-12-16T00:00:00Z,Tampa Bay Lightning,Florida Panthers,totals,over,0.1474,102.0,win,100.0,102.0
2025-12-16T00:00:00Z,Tampa Bay Lightning,Florida Panthers,puckline,away_pl_+1.5,0.0635,-205.0,win,100.0,48.78048780487805
2025-12-16T00:00:00Z,New York Rangers,Anaheim Ducks,moneyline,home_ml,0.3634,-110.0,loss,100.0,-100.0
2025-12-16T00:00:00Z,New York Rangers,Anaheim Ducks,totals,under,0.0383,105.0,win,100.0,105.0
2025-12-16T00:00:00Z,New York Rangers,Anaheim Ducks,puckline,home_pl_-1.5,0.0416,212.0,loss,100.0,-100.0
2025-12-16T00:30:00Z,Winnipeg Jets,Ottawa Senators,moneyline,home_ml,0.2153,-125.0,loss,100.0,-100.0
2025-12-16T00:30:00Z,Winnipeg Jets,Ottawa Senators,totals,over,0.0655,-112.0,loss,100.0,-100.0
2025-12-16T00:30:00Z,Winnipeg Jets,Ottawa Senators,puckline,home_pl_-1.5,0.0881,196.0,loss,100.0,-100.0
2025-12-16T01:00:00Z,St. Louis Blues,Nashville Predators,moneyline,home_ml,0.2576,-105.0,loss,100.0,-100.0
2025-12-16T01:00:00Z,St. Louis Blues,Nashville Predators,totals,over,0.1277,-112.0,win,100.0,89.28571428571428
2025-12-16T01:00:00Z,Dallas Stars,Los Angeles Kings,moneyline,home_ml,0.0252,-125.0,win,100.0,80.0
2025-12-16T01:00:00Z,Dallas Stars,Los Angeles Kings,totals,over,0.2506,118.0,loss,100.0,-100.0
2025-12-16T01:00:00Z,Dallas Stars,Los Angeles Kings,puckline,away_pl_+1.5,0.0562,-230.0,loss,100.0,-100.0
2025-12-17T00:00:00Z,Boston Bruins,Utah Mammoth,moneyline,home_ml,0.1095,-110.0,win,100.0,90.90909090909092
2025-12-17T00:00:00Z,Boston Bruins,Utah Mammoth,totals,under,0.1007,102.0,win,100.0,102.0
2025-12-17T00:00:00Z,Toronto Maple Leafs,Chicago Blackhawks,moneyline,away_ml,0.4256,175.0,loss,100.0,-100.0
2025-12-17T00:00:00Z,Toronto Maple Leafs,Chicago Blackhawks,totals,over,0.1829,-118.0,loss,100.0,-100.0
2025-12-17T00:00:00Z,Toronto Maple Leafs,Chicago Blackhawks,puckline,away_pl_+1.5,0.0118,-148.0,win,100.0,67.56756756756756
2025-12-17T00:00:00Z,Montréal Canadiens,Philadelphia Flyers,moneyline,home_ml,0.0165,-115.0,loss,100.0,-100.0
2025-12-17T00:00:00Z,Montréal Canadiens,Philadelphia Flyers,totals,over,0.2361,-110.0,loss,100.0,-100.0
2025-12-17T00:00:00Z,Montréal Canadiens,Philadelphia Flyers,puckline,away_pl_+1.5,0.0599,-230.0,win,100.0,43.47826086956521
2025-12-17T00:00:00Z,Detroit Red Wings,New York Islanders,moneyline,home_ml,0.0321,-120.0,win,100.0,83.33333333333334
2025-12-17T00:00:00Z,Detroit Red Wings,New York Islanders,puckline,away_pl_+1.5,0.0264,-225.0,win,100.0,44.44444444444444
2025-12-17T00:00:00Z,New York Rangers,Vancouver Canucks,moneyline,away_ml,0.2837,107.0,win,100.0,107.00000000000004
2025-12-17T00:00:00Z,New York Rangers,Vancouver Canucks,totals,over,0.2049,-115.0,loss,100.0,-100.0
2025-12-17T00:00:00Z,New York Rangers,Vancouver Canucks,puckline,away_pl_+1.5,0.0357,-240.0,win,100.0,41.66666666666667
2025-12-17T00:00:00Z,Columbus Blue Jackets,Anaheim Ducks,moneyline,away_ml,0.3733,125.0,loss,100.0,-100.0
2025-12-17T00:00:00Z,Columbus Blue Jackets,Anaheim Ducks,totals,under,0.1433,115.0,loss,100.0,-100.0
2025-12-17T00:00:00Z,Columbus Blue Jackets,Anaheim Ducks,puckline,away_pl_+1.5,0.0021,-190.0,win,100.0,52.63157894736841
2025-12-17T00:30:00Z,Pittsburgh Penguins,Edmonton Oilers,moneyline,away_ml,0.0655,-140.0,win,100.0,71.42857142857144
2025-12-17T00:30:00Z,Pittsburgh Penguins,Edmonton Oilers,totals,under,0.1245,-108.0,loss,100.0,-100.0
2025-12-17T01:00:00Z,Minnesota Wild,Washington Capitals,moneyline,home_ml,0.3686,-112.0,win,100.0,89.28571428571428
2025-12-17T01:00:00Z,Minnesota Wild,Washington Capitals,totals,over,0.0563,102.0,loss,100.0,-100.0
2025-12-17T01:00:00Z,Minnesota Wild,Washington Capitals,puckline,away_pl_+1.5,0.0556,-250.0,loss,100.0,-100.0
2025-12-17T03:00:00Z,San Jose Sharks,Calgary Flames,moneyline,away_ml,0.1936,-128.0,loss,100.0,-100.0
2025-12-17T03:00:00Z,San Jose Sharks,Calgary Flames,totals,over,0.1642,-120.0,win,100.0,83.33333333333334
2025-12-17T03:00:00Z,Seattle Kraken,Colorado Avalanche,totals,over,0.0289,-101.0,win,100.0,99.009900990099
2025-12-17T03:00:00Z,Seattle Kraken,Colorado Avalanche,puckline,away_pl_+1.5,0.6017,,win,100.0,0.0
2025-12-18T00:00:00Z,Florida Panthers,Los Angeles Kings,moneyline,home_ml,0.1531,-140.0,win,100.0,71.42857142857144
2025-12-18T00:00:00Z,Florida Panthers,Los Angeles Kings,totals,over,0.1109,-107.0,loss,100.0,-100.0
2025-12-18T00:00:00Z,Florida Panthers,Los Angeles Kings,puckline,away_pl_+1.5,0.0174,-195.0,win,100.0,51.28205128205128
2025-12-18T00:30:00Z,Detroit Red Wings,Utah Mammoth,moneyline,home_ml,0.1553,-115.0,loss,100.0,-100.0
2025-12-18T00:30:00Z,Detroit Red Wings,Utah Mammoth,totals,under,0.0055,100.0,win,100.0,100.0
2025-12-18T00:30:00Z,Detroit Red Wings,Utah Mammoth,puckline,away_pl_+1.5,0.0751,-225.0,win,100.0,44.44444444444444
2025-12-18T01:00:00Z,St. Louis Blues,Winnipeg Jets,moneyline,home_ml,0.1288,131.0,win,100.0,131.0
2025-12-18T01:00:00Z,St. Louis Blues,Winnipeg Jets,totals,over,0.1336,-106.0,loss,100.0,-100.0
2025-12-18T01:00:00Z,Nashville Predators,Carolina Hurricanes,moneyline,home_ml,0.7876,160.0,loss,100.0,-100.0
2025-12-18T01:00:00Z,Nashville Predators,Carolina Hurricanes,totals,under,0.0245,-108.0,win,100.0,92.5925925925926
2025-12-18T03:00:00Z,Vegas Golden Knights,New Jersey Devils,moneyline,home_ml,0.0087,-155.0,loss,100.0,-100.0
2025-12-18T03:00:00Z,Vegas Golden Knights,New Jersey Devils,totals,over,0.1905,110.0,loss,100.0,-100.0
2025-12-18T03:00:00Z,Vegas Golden Knights,New Jersey Devils,puckline,away_pl_+1.5,0.1139,-170.0,win,100.0,58.82352941176472
2025-12-19T00:00:00Z,Boston Bruins,Edmonton Oilers,moneyline,home_ml,0.1164,120.0,loss,100.0,-100.0
2025-12-19T00:00:00Z,Boston Bruins,Edmonton Oilers,totals,under,0.1258,-105.0,win,100.0,95.23809523809524
2025-12-19T00:00:00Z,Montréal Canadiens,Chicago Blackhawks,moneyline,away_ml,0.2919,155.0,loss,100.0,-100.0
2025-12-19T00:00:00Z,Montréal Canadiens,Chicago Blackhawks,totals,over,0.2394,-115.0,loss,100.0,-100.0
2025-12-19T00:00:00Z,Montréal Canadiens,Chicago Blackhawks,puckline,away_pl_+1.5,0.0863,-167.0,loss,100.0,-100.0
2025-12-19T00:00:00Z,Ottawa Senators,Pittsburgh Penguins,moneyline,away_ml,0.2431,145.0,loss,100.0,-100.0
2025-12-19T00:00:00Z,Ottawa Senators,Pittsburgh Penguins,puckline,away_pl_+1.5,0.1187,-170.0,loss,100.0,-100.0
2025-12-19T00:00:00Z,Tampa Bay Lightning,Los Angeles Kings,moneyline,away_ml,0.3341,199.0,win,100.0,199.00000000000003
2025-12-19T00:00:00Z,Tampa Bay Lightning,Los Angeles Kings,totals,over,0.1654,-101.0,loss,100.0,-100.0
2025-12-19T00:00:00Z,Tampa Bay Lightning,Los Angeles Kings,puckline,away_pl_+1.5,0.0827,-135.0,win,100.0,74.07407407407408
2025-12-19T00:00:00Z,Washington Capitals,Toronto Maple Leafs,moneyline,away_ml,0.4005,134.0,loss,100.0,-100.0
2025-12-19T00:00:00Z,Washington Capitals,Toronto Maple Leafs,totals,over,0.1209,-101.0,loss,100.0,-100.0
2025-12-19T00:00:00Z,Washington Capitals,Toronto Maple Leafs,puckline,away_pl_+1.5,0.1766,-194.0,loss,100.0,-100.0
2025-12-19T00:00:00Z,Columbus Blue Jackets,Minnesota Wild,moneyline,home_ml,0.1698,105.0,loss,100.0,-100.0
2025-12-19T00:00:00Z,Columbus Blue Jackets,Minnesota Wild,totals,under,0.068,-115.0,loss,100.0,-100.0
2025-12-19T00:30:00Z,Buffalo Sabres,Philadelphia Flyers,moneyline,away_ml,0.0116,130.0,loss,100.0,-100.0
2025-12-19T00:30:00Z,Buffalo Sabres,Philadelphia Flyers,puckline,away_pl_+1.5,0.0231,-194.0,loss,100.0,-100.0
2025-12-19T01:00:00Z,St. Louis Blues,New York Rangers,moneyline,away_ml,0.0754,-132.0,win,100.0,75.75757575757575
